w_ndiff,w_pcasc,w_nmir,w_pass,l_all,iss,vbpv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
8.44947702198193,22.55702806536958,39.94393132916045,11.449736607949516,6.554708313922273,32.40811557210006,0.7223302978681293,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
21.46721747900041,32.02457964027964,26.964109374598955,38.43065091229138,6.04644076610374,34.938062665847674,0.8616941731608826,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
30.302998237212247,1.8010656849294717,17.513419872191783,93.66227376119326,1.006804756243302,27.18433206816902,0.19136004657476208,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
13.202441811335285,13.749662741103636,16.65654967313091,60.10881886562153,7.692227193134848,12.813238683347207,0.3309431031440717,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
31.076941146450004,27.850965052738143,16.00863988357034,18.81237334678616,1.0902238792838332,21.163342154780487,0.29882561852373823,7.647372,1.219427,14.89522,70.1921,-103.15300000000002,-34.3258,68.46046,51.51883,1,
29.154356559420755,12.497569368667786,32.85799009112219,97.3751712787693,5.602074795183057,23.248263373343757,0.637240867287055,10.81169,1.219022,15.10898,72.6337,-158.98899999999998,-46.897,74.45923,54.64237,1,
9.602580132153594,34.027053514537,5.027663351699941,27.76517700081198,5.875230735814432,32.050309210023784,0.618319557487391,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
36.649961882826034,11.687710743065846,13.110687721353093,8.247062951593671,0.3283156821967309,38.67521589348003,0.48046353131900366,6.929672,1.22112,21.08348,62.3256,-46.81700000000001,-19.5168,118.919,44.52454,1,
35.643118433405604,14.849636169398199,38.744311396239844,29.968620988434573,6.3885686067789145,20.087386966976744,0.5789321159372768,12.38942,1.218873,15.19536,72.7284,-157.41000000000003,-49.9596,65.35377,54.89244,1,
35.18820233647015,15.720553329481996,33.041658073692126,60.6780457466307,6.600520207445713,19.80081770129139,0.25731744953395985,12.12596,1.218903,15.30437,73.1478,-163.087,-48.7497,64.52888,55.45055,1,
14.668117598604871,19.06045162884512,12.54973101682351,58.426930640768994,5.733137845213544,30.199371538628455,0.29187682745168,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
8.941091831512063,26.803623321831186,2.160854483897948,79.01957215202471,0.9448088877129374,12.160396970116278,0.7277906164076501,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
18.58291405666693,7.965225655112436,27.416877903633118,69.62549802172252,6.8218155045056825,31.363230876727545,0.5001117462752167,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
2.390926441818555,5.904278416121205,32.08055784143964,93.4309617510201,2.701969272120894,5.906287760579409,0.6190861466103417,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
36.403602627119476,21.550526335946355,7.27570526766121,86.54084700666847,6.979191410969699,37.51503526800023,0.8752154883728372,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
22.737119714910904,5.546202702921621,26.1722671513908,38.01570959037585,3.303443471356949,27.03668735372166,0.7613812155014016,9.050076,1.219121,14.39686,71.0727,-140.721,-42.2711,85.37119,52.66902,1,
8.105394345126196,37.884682320555484,39.664031630882874,21.70950720304766,3.941155994468573,27.520881390268116,0.10461853699356446,8.183986,1.21951,16.41991,66.6262,-167.007,-34.0874,86.77138,47.84419,1,
11.159792421637093,6.71959792962516,16.135805819223005,39.05260526585871,3.6541609137342004,15.38253994452493,0.8771669063383931,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
30.190019420799295,24.11320664936179,1.489664427836173,94.22994473723126,7.954964261390636,6.29080657163875,0.4307807634965819,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
24.977986908351973,38.43305708779878,17.769458566012773,73.31339239967423,1.9284201283680187,37.62113930574207,0.6349119530380298,8.264465,1.219402,14.95517,70.445,-141.26299999999998,-39.0686,115.8612,51.19664,1,
36.92723853890509,3.1303938307478383,22.12609336152792,40.50753297290003,7.535268820287305,29.115109624442535,0.15327445390880895,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
5.016058998154033,36.67230976545358,34.43250890902962,31.359574868213738,3.363275213696186,34.831711945057314,0.7540868542833667,7.776888,1.220056,18.95591,63.8148,-166.291,-29.9012,107.8344,44.877,1,
34.37375970504689,29.15245705400167,15.413232262336752,68.25778065837513,6.4879350505334585,36.95837180174235,0.7600394384363176,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
22.260638945760082,30.58658137093429,6.280235516380987,70.94371119384735,6.348435195062464,36.68569608068773,0.4695228380550326,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
11.51479604167064,33.23344206262811,19.22790064662463,80.99468216045952,3.7968148396323964,38.974342322878066,0.7799433105228596,8.635444,1.219218,14.95743,69.8192,-164.76999999999998,-39.6907,119.7532,51.01646,1,
7.657955286032697,35.56500017420321,13.536747139380683,26.512193535204386,0.7199565614096758,11.21470414802975,0.15869802715959985,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
31.98702221525614,33.729907103973254,3.0588899528406555,87.48116721728113,5.415356396170381,16.314730117791484,0.15546185627076262,10.89215,1.218504,16.25441,79.8944,-158.54199999999997,-47.3184,54.48323,63.71248,1,
25.5316465640864,25.836803809075313,7.763967905907365,36.96823272042657,7.87599516196166,25.962154003711255,0.6094668593310092,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
9.452287548757077,4.679768611107638,27.71566527861291,56.98815609391647,0.5627410465363456,34.254068686931184,0.8701917878420775,6.86598,1.220971,18.58431,66.5896,-119.59199999999998,-30.566,106.1839,46.2977,1,
29.754294378880402,38.219934648953284,35.63467186119033,91.50110304899842,7.5036909235456974,9.431003876432527,0.43791993127408224,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
16.02868860666739,9.518060648448078,38.37524528029386,56.031023689724414,5.4538423472495,1.914905686989484,0.8873425664905823,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
15.977413767194228,14.532247146983257,23.254749018483263,96.84720970730409,1.3499624405937904,25.37878354019007,0.3482051293460814,7.655291,1.219935,15.78326,69.6316,-135.93599999999998,-33.0858,80.60821,49.63275,1,
30.883229629530625,13.947596019733373,25.48021084023335,90.6865824370438,3.935744719458817,30.258786801181117,0.25600059188988633,10.21817,1.219019,14.92507,73.1881,-148.78699999999998,-47.4019,94.64949,54.7869,1,
1.0636423316910504,14.216214365971025,17.340712345512618,19.162991878268357,3.3121963967041474,14.908552103457748,0.7823088633754296,7.237134,1.221202,25.31535,59.2302,-118.64699999999999,-18.3105,50.47213,40.12031,1,
4.450847288505916,39.55954943297199,14.96104903258352,82.71529776537704,5.292406441549543,15.175545460441173,0.10958946205400431,8.552118,1.219545,15.92745,67.4803,-173.54899999999998,-32.1633,51.21729,48.90956,1,
34.892096169920976,32.14556313475322,36.6349083240175,15.213588194060915,0.23125552260911686,31.62561087480516,0.7880677720841351,6.684419,1.226352,37.14886,55.4521,-45.95099999999999,-15.7892,98.69123,37.9752,1,
16.767043581192603,4.215175169125052,2.5425309193431582,14.83042274724859,7.285563111858409,10.945980845186694,0.7369232707453632,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
3.066818757479654,10.786732605149432,9.517506984347929,10.201391701557716,0.29303107044038657,26.51245429433107,0.651963111261471,6.603833,1.223038,27.20994,58.4236,-73.654,-21.2117,83.91773,40.49065,1,
24.65688974655292,27.27021369190315,28.607621496010296,11.609792997059849,1.5694589023254675,34.38576738382596,0.8938006306852785,7.683273,1.219402,15.49195,68.3734,-111.27100000000002,-33.7891,106.543,49.77683,1,
18.86255725972237,36.79757619127864,37.63653075918972,92.30979784382005,6.089526315491442,14.444268257792885,0.5700209858429561,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
8.865728289558717,15.833356569079346,16.51437059730764,46.701762161595795,5.831981078420233,14.639221429160607,0.2504260082893794,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
19.572958588976956,26.949276397158552,21.80046881136414,16.247866401006846,2.3647924445709174,23.71935377191087,0.22235916468967631,8.029891,1.219233,14.96718,69.3369,-134.28199999999998,-36.2789,75.81901,50.80994,1,
33.466870213369134,34.93258403717516,24.12357728143224,25.126259115311644,1.1635462695522896,2.4027628283246916,0.7977401409650645,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
13.436633583755047,14.094348166172715,3.483993869735445,10.60351056903329,4.167123453961377,20.785182532218027,0.2706794265843766,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
4.046192011627645,16.68995575230705,25.91308302225533,87.17073898162707,5.114362948145376,28.186690648963477,0.5221254556613285,8.733144,1.219969,18.16738,64.5508,-162.666,-32.3374,88.69549,45.7531,1,
7.34847443359334,36.13630539559573,9.686467954443033,97.53225435632152,3.467368444672241,11.859738470820975,0.84020523875873,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
2.870405670040004,14.108044286797805,8.308393094024973,49.641068795765335,4.152321786115245,37.83443722901148,0.8806755965830665,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
32.87373942073201,7.655901164662088,11.207274558058808,37.5851897251491,5.6424960636371715,29.92955805401979,0.7658153265358515,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
17.72639382537827,6.027604000420831,18.499249572869964,14.34782522543232,3.8363639113702623,15.976270082783184,0.729480837858255,8.802176,1.218928,14.65272,71.8372,-135.06599999999997,-40.2265,53.51452,53.57951,1,
38.00429734515282,26.662986634051183,28.243536121387645,12.57988284482662,1.971644053292356,6.507368870796764,0.3183529860917753,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
32.33550200442298,27.47725343225852,23.432542011096352,16.75414208099518,5.34769050024444,28.82778078634944,0.8740249158500527,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
24.700931199556965,34.76849347654461,22.916115652846933,23.51536444633717,2.9651690327210773,10.885222415707256,0.8313475527642686,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
28.625034579743264,37.049762825279196,36.06283399107589,17.975558185537658,5.97253454657066,29.003382307471494,0.2962804612805354,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
32.68065287041654,31.333065748095766,4.867903118927165,33.15272094109531,3.769807116545399,4.910375208540717,0.7900757618651248,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
13.778795540727877,36.445402131094276,17.84821634984209,86.85090387680589,3.3330840593213145,24.03216677397247,0.3534706321186877,8.808405,1.219257,14.54438,70.9761,-161.74599999999998,-39.1133,76.72025,52.1711,1,
39.634127040222694,22.242106267883546,4.052320022325038,95.22842047493081,1.4375722314902863,22.703162212053343,0.22178416348418492,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
35.22837249266691,4.566046914035766,26.565513511063422,41.33297660309894,7.984785435821847,34.674842782980335,0.6918508425594069,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
33.73281730056829,6.412174749485324,19.5370787584781,61.381727524808596,2.669280173291825,15.69757368063348,0.5847456903950371,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
25.782930563010634,22.735487175919197,7.441578257380282,42.13970147627735,1.8923235547013333,29.09059024782659,0.45107532928226324,8.162047,1.219012,14.52244,72.1863,-130.601,-38.9784,91.2852,53.58049,1,
23.436566726742505,28.523417281233904,27.611341503086297,51.7997594089281,4.360786226045746,1.748570415819195,0.14218940880164277,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
29.693622290859732,3.5899793264455355,35.75976757087027,85.51765311203658,5.544901414827463,3.2250180146845593,0.7150257789701191,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
30.830408619347025,12.134123718049764,38.144677661186016,73.79588567048549,0.60250479524404,7.53662967300445,0.5359425830914751,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
36.839042038635775,21.391766601188753,26.29881906398878,53.68757419003903,5.22195322023677,6.825617428244538,0.882553103601763,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
2.954696045149067,33.61377560240155,20.496475209103544,8.992100629206064,7.839048981038942,39.29138812997094,0.5160321407988201,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
5.563689902822076,9.577490497576036,16.991720063628065,40.09816550167521,0.42814330522664623,34.19673693804212,0.7188905043842605,6.704324,1.221737,21.43496,63.6724,-109.399,-28.179,106.0298,43.90481,1,
4.325799486664749,25.512028128209913,31.104608498813715,79.35489105727508,7.015962886734998,28.36833103166433,0.4046550636133722,8.658802,1.219827,18.02541,64.0833,-174.47000000000003,-34.1201,89.21657,45.53637,1,
34.53054079665199,27.626346916984836,32.76770790006938,15.03814470306619,3.6967716331760534,23.54793081125993,0.40846382955084126,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
39.398251021300474,35.08140610172631,27.769821342675836,23.160146207613632,0.5471583660963556,36.5181261905247,0.5778958597277314,7.251945,1.220316,17.28315,67.3693,-85.80799999999999,-30.3402,112.6953,48.07031,1,
26.969666850239026,13.604476117784843,9.351186606618073,56.24477520667705,6.003078684166327,1.535147342847185,0.8782794563660619,8.980997,1.21956,14.40659,71.0466,-130.822,-32.7542,11.93318,53.17344,1,
4.100634311842847,29.7361021432235,5.8661222183205375,95.95618718829934,7.438236679785797,8.393200195978554,0.12560341334423858,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
27.517898651448263,33.82894878969029,14.069342999104624,19.478244634553327,5.688733852959776,17.51707806254319,0.676457340606825,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
28.792021047696586,20.049384115710456,19.90413080917066,90.42553089381795,6.337984386238609,20.48350836647989,0.6672785076985132,10.92884,1.218845,15.49902,74.0985,-164.50799999999998,-46.8582,66.4942,56.48666,1,
1.7880471854513316,6.9740303115159925,21.285103839407828,75.80684749347708,2.0364279922285204,35.60412186026027,0.22690406728122434,7.337459,1.222505,28.87266,58.849,-131.35199999999998,-22.2647,110.0941,38.95304,1,
19.855208791537223,30.804005428692285,32.958017185191,81.34818205051927,4.963986902283998,3.4177378746456544,0.5448096397724349,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
34.096873091222186,28.071432393998688,6.514029971130287,16.350777496946108,0.9089461182822095,26.04484364808394,0.5338129581872724,7.539013,1.21912,14.23779,71.7748,-95.38099999999997,-35.2393,82.51479,53.24672,1,
18.04513955629792,1.6999771887649504,12.751891265687712,78.79846776243213,2.9541417957041816,37.48595853358227,0.6308208874809794,8.663859,1.219054,14.55177,71.788,-138.49,-41.6128,115.4422,53.35376,1,
38.97696785693669,30.33717450992191,14.265506591070928,99.49868276527904,4.413851239242982,26.722510177714884,0.12457189480721811,11.0311,1.218788,15.46991,75.681,-152.538,-49.6411,84.46171,57.87622,1,
3.151847733184838,7.826781207231594,33.737549559695,22.782869753684125,3.4072943342924695,30.40636831577042,0.3285628003659089,7.51086,1.220431,21.32878,61.7101,-146.08499999999998,-25.9833,95.09477,42.69903,1,
25.268797861799236,17.157118271765526,38.58020257373834,68.96572163812505,7.398448285326297,27.634341884670004,0.4885408906085933,11.27443,1.218965,14.99533,71.5178,-170.24200000000002,-47.3216,87.09032,53.6203,1,
37.92467266100671,22.93467387249504,23.541439372138,10.471639313837402,0.6487334597945982,17.9509940673405,0.6944727934260173,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
11.971214234324734,22.85956850314571,4.269686769555563,41.64189901619725,1.5595753365887073,21.492333071684097,0.4961447450502423,7.449467,1.219079,14.3377,71.6381,-135.288,-33.0724,69.40298,52.80003,1,
14.194780419351174,7.866355358467855,28.57339534174855,91.78305998323869,7.177220309314621,26.647463906064264,0.8475042333210823,9.712549,1.219099,14.52638,70.0727,-164.96499999999997,-42.4346,84.24221,52.06666,1,
7.063078662263041,5.2671511658593495,35.46906566631013,27.946149926974982,4.11724074341382,22.018362237475372,0.16681208427437388,8.295382,1.219575,16.38922,66.7209,-150.91500000000002,-32.8461,70.92506,47.97245,1,
33.13710432700716,24.182344849022094,22.4752683823096,77.20814318403491,3.915985317895865,33.60165658176,0.44236282463815135,10.31264,1.218933,15.08025,73.6186,-150.39600000000002,-48.4543,104.2757,55.37098,1,
5.428034170338112,35.722573411525914,10.692837544298536,85.11512642802575,4.250466516491702,10.108546932995418,0.5503928613993929,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
36.7979323983974,14.756120759636602,2.422557734254882,44.8227168099514,3.9676249532769656,9.925447842829692,0.8084052438264142,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
6.194026427225838,7.181430551482887,35.68953498949149,23.080037846950326,6.131153381010866,14.370136138565421,0.1747882384440516,9.312885,1.219479,16.06747,66.5435,-151.748,-33.9369,48.89678,47.99565,1,
19.965907981995038,39.69162806407747,37.72115309220747,83.12287793776237,4.745096322472097,27.2889285079016,0.10025248452246611,9.868557,1.219208,14.39583,70.8302,-169.58999999999997,-44.3393,86.099,52.43556,1,
35.49479746706859,5.115811921922012,36.86126410194725,97.93809315407832,3.53679105011874,31.55401959635638,0.5195567036501881,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
34.305359398910554,30.75463341621578,8.705054851294694,74.91747951104819,3.192383602993817,5.153318291374104,0.10808568297779453,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
31.289978366091372,28.73175409546926,21.57247236679929,71.20942530777396,1.4197123123013131,31.075112364316485,0.4575380974261969,8.103622,1.219572,15.0475,70.7298,-128.74099999999999,-37.47,97.00844,51.24635,1,
12.216894129133442,29.195130286279742,39.0502810569462,35.97205641539826,3.6691964677105413,3.6845947660974416,0.7444360721320952,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
6.161367777397867,27.393516866324006,10.437653661266868,34.382480234438866,3.166426307501753,37.0856120086791,0.6243711276214421,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
39.03852662194982,10.248763266084815,33.23993860694757,17.377804809625474,1.974555475070438,1.4919641288671506,0.6599042042609093,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
12.533827574233234,37.58576120653739,31.399472663354846,62.01361208273168,5.502752556639545,23.025114361905512,0.8172974950241096,9.479191,1.21923,14.6988,69.5389,-177.25900000000001,-41.0819,73.81955,51.23464,1,
29.00132329058042,4.850748864241913,29.675164069454308,41.47658723209045,1.61039479341438,7.328084468705359,0.6255889309176241,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
34.145865243534764,10.159064000249659,26.47667577645766,65.87397325428175,3.007411169024964,20.315709429015847,0.3840387095931741,9.865301,1.219224,14.40559,71.8328,-138.28500000000003,-44.3452,66.01637,53.29848,1,
12.430843463028491,26.240046514420715,9.994757836148999,69.29957426837984,7.5884351157984575,13.7289843986998,0.3882930744901114,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
20.588877576088088,27.092020014953867,18.851885511876613,61.04616007264378,4.071131392977668,15.309877001076778,0.21257799060956986,9.915505,1.219057,14.80031,72.7031,-157.933,-42.5619,51.59718,54.47788,1,
18.06325096787279,35.82151053208882,8.325237002090896,12.271305280407763,3.595664391705811,9.374271813263274,0.38002212817703274,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
5.293930396084515,19.93400957247821,15.607245357267072,14.250575682362886,0.44460834343210687,8.542791658750229,0.7995440146161236,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
26.269975709988433,24.754846438102543,7.030573912308445,42.61038553471925,0.24950333983959927,15.511392668667657,0.5610687677301323,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
28.860831870897094,32.2401035635292,34.71452630092707,85.71263648570763,1.8531696414852588,20.556457733020267,0.3695509864655455,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
17.501466238905856,32.18745785210389,4.711213707294252,54.41024418166528,5.239846417057904,6.577575818952734,0.46688453338969016,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
25.21593640036546,13.565168579724306,20.265228607749368,83.29766762282999,0.7623012297432145,32.90784903314109,0.6049572215937229,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
9.784643987085333,37.677158897438055,33.13676881135183,46.285391061309866,6.037426312207671,22.531452363467867,0.23902565961162414,9.464869,1.219289,15.20012,68.2344,-179.90499999999997,-39.3994,72.39865,49.87747,1,
12.908777765976161,19.564819878682734,18.616776919820584,63.700767588080566,7.122925676303951,25.148472893325557,0.8307156999392042,9.721905,1.21891,14.79713,71.0691,-173.59699999999998,-42.3679,79.93013,53.09578,1,
20.749619008213752,26.506859070318033,7.166040718535102,99.06491782819162,3.444879217342922,13.20962055070596,0.24823453785534674,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
21.553676277479553,17.64942284692271,19.66530809795204,22.43858609773092,2.612901947214404,20.693693566234156,0.46416850636113716,8.405444,1.219166,14.53552,70.404,-135.71300000000002,-38.1917,67.10413,51.98337,1,
22.059921732248995,39.272287324394355,16.264744656839767,23.845430215144212,1.7622069705338559,10.505344444566678,0.10520367323635157,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
9.289845904683672,7.029490192768072,7.877815437253413,14.731051013355467,7.763224251062507,29.982106300727423,0.6669990480349588,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
25.971853579093114,2.6917297916462317,15.739147101192298,98.38148894960689,2.450740336554684,26.266822963921747,0.3955517029535015,8.944291,1.219265,14.36534,71.8334,-133.79000000000002,-41.6412,83.15617,52.77231,1,
26.54411566781168,18.39938892597927,10.891285202581056,87.63072125401865,4.524733510572129,24.00320241941166,0.2756009374388241,10.24479,1.218775,15.52975,75.2644,-152.317,-46.7882,76.62991,57.47035,1,
16.204754542146787,16.551109048481464,7.779817724688274,29.408433269131624,6.236116693138925,38.164461191421545,0.7173798140382955,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
5.743273530623122,32.6202301179318,21.50611647519543,49.77022833372292,1.2453081339965952,16.872094959236307,0.4329850141302889,7.116938,1.220365,17.27253,66.9023,-137.257,-27.5119,56.11514,47.24923,1,
30.75698047563824,1.3295524056811914,39.11718922585064,30.939150058362145,4.916810984181725,25.726358394338128,0.29034422124778503,10.82939,1.218966,14.84616,71.8706,-139.774,-47.9538,81.59479,53.80595,1,
27.14560329648915,36.354540300570136,27.26045199092523,26.750923883195938,7.848022888221903,22.141067753002226,0.6120806420544066,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
20.245207004476747,25.81132212112092,16.818193906705126,27.23835971373244,2.9015616982535226,2.7753296462065373,0.2580641055234262,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
38.8245373341252,8.596677244574481,13.789627657694544,83.70420391771015,2.262059838937201,37.692052158776534,0.12853270732350705,9.185359,1.219086,14.35253,72.7419,-129.848,-44.6571,116.0583,53.85302,1,
7.18225164919703,5.4442052813675295,24.55936746483042,53.150899427809755,0.703101775473248,15.8177993985348,0.5994521642031123,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
4.273278273402115,10.112696792582431,28.34867792990871,50.357870419804875,4.699559803971072,27.418242386217788,0.4685246147260711,8.592299,1.21989,18.1139,64.4901,-158.48899999999998,-30.9438,86.48122,45.72328,1,
13.877967839107667,17.567123140736392,14.165786328612105,27.50531927919508,4.187111630150166,8.954924640161426,0.7792913935810447,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
4.36106664364501,35.02131460973082,5.121918021755673,50.11209372777098,1.1923905721223467,4.389024548498629,0.6154421742428489,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
32.50465962768679,22.704457806805905,9.960386118164932,8.734336174800639,5.011742252980625,37.25645106250687,0.2625976817429111,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
14.430851449533279,32.38472572449976,23.94224464980272,39.70528229069163,1.5051460698137344,10.380732097004747,0.3228725867760534,-200.0,nan,nan,nan,nan,nan,nan,nan,0,no_convergence
